label,text
0,yup thk u oso bore wat
0,came look flat seem ok num s away alot wiv work got woman come num num too
0,moji just inform save live thank
1,won nokia num get when win free auction take part send nokia num now hgsuit num num land roww num jhl num
0,who class
0,hey r still onlin ive finish format
0,great so attract brotha
1,promot number num ur award citi break could win å num summer shop spree everi wk txt store num skilgm tsc num winawkag num å num num perwksub
0,stupidit not possibl
0,cant pick phone right now pl send messag
0,lol happen vega stay vega
0,hello hello hi lou sorri took so long num repli left mobil friend lancast just got bak neway im sorri couldnåõt make ur båõday num hun
0,when use soc use onli home ìï dunno how num type word ar
0,dad say hurri hell up
0,wake up ltgt morn
0,get class bsn like ltgt minut know where advis
0,great shoot big load so get readi
0,ill meet lobbi
0,still come tonight
0,happen dear tell
0,sir wait call onc free pleas call
0,no not have not ani movi laptop
0,when text finish long time ago shower eryth
0,ok im not sure time finish tomorrow wan na spend even co would vewi vewi lubli love xxx
0,hello per request ltgt rs num transfer
0,tirupur call da
1,winner special select receiv å num cash å num award speak live oper claim call num num pm cost num p
0,sbut some luck num catch put down
0,how noe specifi da domain nusstu ìï still sch
0,ohi ask fun hahatak care
0,shall get pouch
0,hey loverboy love tell look pictur ach feel between leg fuck want need crave
0,how boy no sweet word left morn sigh how goe day love start studi
0,kent vale lor ìï wait num there ar
0,ok veri good all make money
0,read gud habit nan bari hudgi yorg pataistha ertini kano
0,aight still want get money
1,free top rington sub weekli ringtoneget num st week freesend subpoli num num per weekstop sm num
0,okok okthenwhat ur today plan
0,town v import
0,sorri pa dont knw ru pa
0,wat u do there
0,not meet all rite then ill go home lor dun feel like comin ok
0,oh will get paid most outstand one commerci hasbroin august made us jump through so mani hoop get paid still not
0,lateso call tomorrow morningtak care sweet dreamsu meummifyingby
0,network technic support associ
0,im gon na rip uteru
0,cool like swim pool jacuzzi hous
1,thank rington order refer number x num mobil will charg num num should tone not arriv pleas call custom servic num colourredtextcolourtxtstar
0,yeah whi not gang all readi
0,blank blank wat blank lol
0,im movi collect car oredi
0,left alreadi orchard now
1,hi there num night ur lucki night uve invit num xchat uk wildest chat txt chat num now num pmsgrcvdhgsuit num num landsroww num j num hl ldn num yr
0,noth splwat abt u whr ru
0,no chikku nt yet ya im free
0,aldrin rakhesh ex rtm herepl callurg
0,search num happi num d main sourc unhappi accept life way come u will find happi everi moment u live
0,im home pleas call
0,guess could good excus ani lol
0,isnt frnd neces life imagin urself witout frnd hwd u feel ur colleg watll u wth ur cell wat abt function thnk abt event espel care miss amp irrit u num wrd all those dearlov frnd wthout whom u cant live jst takecar goodmorn
0,gud mrng dear hav nice day
0,old orchard near univ how
0,num taco num raja burrito right
0,itû å num get ok
0,how street where end librari walk
0,plz note anyon call mobil co amp ask u type ltgt ltgt not so disconnect callcoz iz attempt terrorist make use sim card no itz confirmd nokia n motorola n verifi cnn ibn
0,stop get ice cream will go back after
0,stitch trouser
0,no da vijay go talk jaya tv
1,num num num tf num p
0,hey im bore so im think u so wat r u do
0,nah wednesday when should bring mini cheeto bag over
0,nobodi name peni girl name stori doesnt add up all
0,aight let know when your gon na around usf
0,im not lip sync shangela
0,ìï neva tell how noe im not home da aft wat
0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
1,dear voucher holder num claim num st class airport loung pass when use holiday voucher call num when book quot num st class x num
0,buzz hey love think hope day goe well sleep miss babe long moment togeth againlov smile
0,haha sound crazi dunno can tahan anot
0,whi u up so earli
0,ya one slow poo
1,bloomberg messag center num whi wait appli futur httpcareer bloombergcom
0,im gloucesterroad uup later
0,yesher tv alway avail work place
1,ye onli place town meet excit adult singl now uk txt chat num now num pmsg
0,lol no ouch wish id stay bit longer
0,god ask forgiv littl child gave love repli
0,well join ltgt bu
0,just ask will keep one mayb that whi didnt get all messag sent glo
1,free num st week no num nokia tone num ur mob everi week just txt nokia num get txting tell ur mate wwwgetzedcouk pobox num w num wq norm num ptone num
0,ki will send ltgt min
0,would smoke help us work through difficult time
1,someon u know ask date servic num contact cant guess call num now all will reveal pobox num s num xy num p
0,yesmum lookin strong
0,sir goodmorn onc free call
0,where call
0,gr num see messag so when r u leav congrat dear school wat r ur plan
0,love girl offic may wonder whi smile sore
0,hi wlcome back wonder got eaten lion someth noth much
0,uncl timi help clear car
0,came hostel m go sleep plz call up befor class hrishi
0,ok bag again
0,hi just spoke maneesha v wed like know satisfi experi repli toll free ye no
0,ok lor msg b num u call
1,mila age num blond new uk look sex uk guy u like fun text mtalk num num num pptxt num st num free å num num increment help num
0,onc fishrman woke earli d mrng veri dark wait amp found sack ful stone strtd throwin thm num d sea num pass time atlast ju num stone sun rose up amp found tht those r nt stone those diamond moraldont wake up earli d mrng good night
1,claim num shop spree just call num now won mobstorequiz num ppm
0,then ur physic get
0,dear friend sorri late inform today birthday love arpraveesh more detail log face book see number ltgt dont miss delici treat
0,how r go send
0,can onlin transact
0,dear got train seat mine lower seat
0,let know need anyth els salad desert someth how mani beer shall get
0,wat r u do
0,whore unbeliev
1,want funk up ur fone weekli new tone repli tone num u num text wwwringtonescouk origin n best tone num gbp network oper rate appli
0,sure dont mean get here
0,love know can feel make belli warm wish love shall meet dream ahmad ador kiss
1,twink bear scalli skin jock call now dont miss weekend fun call num num pmin num stop text call num nat rate
0,love want flood pretti pussi cum
0,hey angri repli dr
0,short cute good person
0,also rememb bead dont come ever
0,thread wishlist section forum where ppl post nitro request start last page collect bottom up
0,first time histori need comfort luxuri sold same price india onionr ltgt petrolr ltgt beerr ltgt shesil ltgt
0,feb ltgt love u day send di all ur valu frnd evn num come back ull gt marri d person u luv u ignor di u will lose ur luv num evr
0,actual nvm got hella cash still ltgt ish
1,tri contact re repli offer video handset num anytim ani network min unlimit text camcord repli call num now
0,ok least armand still around
0,no da happi sit togeth na
0,yup song bro no creativ neva test qualiti said check review onlin
0,no dude not fakemi frnd got money tht y im reffer uif u member wit mail link u vl credit ltgt rs il geti ltgt rsi can draw acc wen ltgt rs
0,dude makin those weirdi browni sister made awesom cooki took pic
1,urgent tri contact last weekend draw show won å num prize guarante call num claim code k num valid num hour onli
0,pl dont restrict eat anythin like next two day
0,mm ask come enough
0,funer home audrey dad
0,aight can text address
0,excel wish togeth right now
0,yep then fine num num num num ice age
0,pl wont beliv godnot onli jesu
0,can dunno wat get num
0,not yet chikkuk then wat abt tht guy stop irrit msging u
0,how long take get
0,number vivek
1,num xma iscom ur award either å num cd gift voucher free entri num r å num weekli draw txt music num tnc
0,sorri brah just finish last exam up
0,got arrest possess shit not lttimegt pm
0,right though cant give space want need realli start becom issu go suggest set definit move outif im still there after greec mayb readi should now
0,just normal onli here
0,pleas protect yourself ethreat sib never ask sensit inform like passwordsatmsm pin thru email never share password anybodi
0,miss so much im so despar record messag left other day listen just hear sound voic love
0,hi im alway onlin yahoo would like chat someday
0,goodmorningmi grandfath expiredso leav today
1,congratul u can claim num vip row ticket num c blu concert novemb blu gift guarante call num claim tsc wwwsmsconet costå num num max
0,where do yuou work get pc mom find spot would work need
0,sure ill see can come bit
0,agre so can stop thinkin ipad can pleas ask macho same question
0,let pool money togeth buy bunch lotto ticket win get ltgt u get ltgt deal
0,ok
0,askd u question some hour befor answer
0,watch tv lor nice one then like lor
0,im think chennai forgot come auction
